Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Start_Date,End_Date,NPL_Status,Remaining_Debt
352,35210,383187631,16.3,2023-08-18,2026-05-31,Yo‘q,170528016.23
353,9459,152259521,13.2,2023-09-15,2027-12-05,Yo‘q,19103763.75
354,1765,259829511,24.9,2020-11-03,2025-08-17,Yo‘q,127556901.89
355,30951,321517297,13.8,2024-06-11,2028-03-13,Yo‘q,22984812.73
356,37041,410664114,29.6,2024-06-16,2027-11-25,Yo‘q,116509013.52
357,98,401945550,20.6,2022-06-19,2027-02-10,Yo‘q,50769535.64
358,22949,38934703,21.4,2023-03-21,2024-06-12,Ha,20923731.88
359,33509,162954959,26.4,2024-04-28,2027-09-19,Yo‘q,29080194.98
360,12362,359147493,16.9,2020-05-07,2022-07-17,Ha,181014287.43
361,45662,99524889,23.7,2020-10-10,2022-03-17,Yo‘q,8124635.2
362,46084,470802716,13.2,2021-09-16,2022-12-14,Yo‘q,104591489.49
363,11965,413766415,14.3,2022-10-12,2025-08-05,Yo‘q,26811901.63
364,2800,252111491,22.4,2023-04-16,2026-02-22,Yo‘q,115734622.11
365,33488,118134052,15.2,2022-08-13,2026-02-14,Yo‘q,18372494.05
366,4610,497787541,23.0,2021-12-11,2023-11-20,Yo‘q,244404287.21
367,35330,138671045,20.4,2023-07-10,2028-06-20,Yo‘q,41740064.96
368,17058,441525385,16.3,2024-02-22,2025-03-02,Yo‘q,150248774.75
369,38606,334621974,15.8,2020-07-20,2024-12-09,Yo‘q,119942072.2
370,36243,221647079,10.2,2023-03-08,2024-11-07,Ha,162911056.16
371,42501,59522293,20.9,2021-01-04,2023-08-15,Yo‘q,15891476.8
372,42584,97364944,17.3,2021-05-05,2025-11-23,Yo‘q,48537066.71
373,15037,167574836,19.9,2020-01-25,2021-02-05,Yo‘q,76586062.75
374,11826,485661720,18.0,2023-05-01,2024-08-12,Yo‘q,217193757.22
375,28944,389259018,29.5,2020-06-25,2023-01-14,Ha,202053745.53
376,17623,464770824,19.2,2024-03-22,2026-08-20,Ha,301823633.24
377,14084,32080883,21.8,2024-05-02,2026-01-14,Yo‘q,14643636.18
378,40373,82589310,11.1,2024-02-25,2028-12-24,Yo‘q,8963298.0
379,23559,64504239,28.7,2021-03-08,2025-09-26,Yo‘q,17694949.25
380,33716,374649395,28.5,2024-02-18,2027-07-26,Yo‘q,112328246.37
381,49358,499914674,11.4,2023-10-09,2027-02-17,Yo‘q,73454911.78
382,45607,33453374,23.5,2024-05-29,2026-10-07,Yo‘q,5985320.05
383,48586,256118448,12.2,2021-09-14,2026-05-24,Ha,186612583.26
384,3927,474804394,29.3,2020-12-12,2025-02-18,Yo‘q,71898430.27
385,46187,185140045,12.5,2021-09-15,2022-11-01,Yo‘q,88434408.41
386,38977,109323802,23.8,2023-02-08,2024-05-12,Yo‘q,42790719.34
387,7946,167147728,29.2,2024-04-24,2028-07-11,Yo‘q,56591649.69
388,18230,355931135,25.9,2022-03-13,2025-04-29,Yo‘q,110137305.68
389,23843,184530273,12.4,2022-11-10,2026-01-08,Yo‘q,17679604.99
390,15983,355696072,15.2,2023-10-25,2026-03-21,Yo‘q,31997195.24
391,7612,123528986,26.1,2024-01-22,2025-08-12,Yo‘q,40861229.28
392,14160,409200932,12.8,2021-10-28,2023-01-04,Ha,345570510.46
393,21246,271749610,12.5,2021-10-02,2025-11-02,Yo‘q,107199816.49
394,21168,475826437,16.2,2022-09-27,2024-09-21,Yo‘q,200092256.31
395,45544,277050043,15.9,2020-12-11,2022-02-12,Yo‘q,13658706.71
396,7940,360541653,17.9,2022-07-30,2024-09-08,Yo‘q,121702185.81
397,31781,61059495,23.2,2021-10-02,2026-09-22,Yo‘q,4106262.38
398,30890,498208718,24.6,2020-09-06,2024-11-25,Yo‘q,96122570.4
399,16964,305287771,16.3,2021-08-25,2023-03-04,Yo‘q,7484767.91
400,10536,444398532,26.1,2020-03-05,2022-10-04,Ha,247950161.55
401,14592,436451639,26.0,2023-04-19,2027-08-24,Yo‘q,33388599.08
402,21612,49821423,23.4,2020-09-05,2024-09-25,Yo‘q,7169566.12
403,43700,484438205,14.2,2023-01-10,2026-02-16,Yo‘q,194762677.94
404,34147,91995618,12.6,2022-06-01,2025-07-24,Yo‘q,3230766.24
405,27137,333390680,26.5,2023-08-23,2027-08-04,Yo‘q,91660467.27
406,35315,84595360,13.3,2022-05-07,2024-10-28,Ha,43604134.04
407,34880,405315704,10.8,2021-04-02,2025-09-03,Yo‘q,101132980.25
408,11746,303966323,11.2,2021-10-07,2026-09-18,Yo‘q,61873479.18
409,11628,341112569,24.1,2022-03-27,2024-03-19,Yo‘q,98958614.85
410,4800,212106286,15.9,2023-08-11,2024-10-10,Yo‘q,692079.18
411,35473,106841050,20.6,2023-11-08,2027-06-09,Yo‘q,20505234.98
412,29430,180175858,26.8,2023-05-25,2026-07-14,Yo‘q,44375355.22
413,7990,255212438,18.4,2023-08-12,2027-11-12,Ha,211756222.64
414,26372,447905726,25.4,2023-07-21,2025-03-17,Yo‘q,159439606.22
415,29609,329974220,16.5,2022-01-12,2025-02-08,Ha,264279041.76
416,31925,41926521,18.2,2021-08-30,2025-04-22,Yo‘q,19206276.4
417,42394,160185868,29.5,2021-01-25,2022-06-07,Yo‘q,75242435.27
418,37539,53477299,26.5,2020-12-28,2025-07-07,Yo‘q,11485274.26
419,11364,345472293,24.9,2024-03-12,2026-09-17,Yo‘q,144564910.47
420,10485,54521044,10.3,2024-01-31,2028-06-14,Yo‘q,1575839.81
421,46444,336653115,12.3,2022-08-06,2025-02-09,Yo‘q,114005027.4
422,11525,198061648,27.8,2021-11-13,2023-11-13,Yo‘q,34587820.14
423,25405,237397102,11.9,2021-06-26,2023-10-01,Yo‘q,84585552.2
424,15522,164492103,26.8,2024-04-19,2027-09-28,Ha,104304193.75
425,38066,325953140,11.0,2024-04-11,2028-12-22,Yo‘q,39819459.8
426,24376,47558701,14.0,2023-03-06,2024-03-07,Yo‘q,14764272.49
427,48252,198791079,17.5,2020-05-10,2024-09-28,Yo‘q,93491980.44
428,49581,411072853,19.1,2023-07-19,2028-05-10,Yo‘q,41159453.16
429,8698,230834649,29.9,2023-09-06,2027-08-15,Yo‘q,70486857.39
430,7698,325739736,23.4,2021-05-22,2025-11-22,Yo‘q,90526011.22
431,40050,266475648,28.8,2022-03-26,2025-04-23,Yo‘q,63071958.77
432,12026,164994046,22.4,2024-07-04,2026-06-09,Yo‘q,27742508.3
433,29959,207054942,15.7,2021-03-14,2024-06-06,Yo‘q,98229185.53
434,47289,283338200,15.8,2021-11-12,2025-06-25,Yo‘q,50296583.72
435,21484,270627770,24.7,2022-07-21,2026-12-31,Yo‘q,65933453.75
436,38388,257563507,15.4,2021-03-24,2023-03-10,Yo‘q,104148611.26
437,7101,235422762,20.4,2024-03-21,2027-09-24,Yo‘q,6606053.34
438,17941,429998883,27.2,2024-04-20,2028-06-27,Ha,239700745.37
439,7629,212445906,11.9,2024-01-10,2026-07-13,Ha,165983375.05
440,29451,141904209,27.8,2024-05-09,2028-09-02,Yo‘q,31086656.72
441,9053,144929328,27.7,2022-08-30,2023-12-24,Yo‘q,65709042.17
442,27505,188395485,21.3,2022-07-31,2027-06-10,Yo‘q,79011365.21
443,863,341963784,28.0,2023-10-05,2028-03-08,Yo‘q,49788163.72
444,37978,287159007,19.8,2022-01-18,2025-07-19,Yo‘q,34751646.17
445,22676,423411434,15.8,2021-11-18,2025-07-22,Yo‘q,48802774.87
446,23924,367911916,19.0,2022-04-04,2025-02-10,Yo‘q,175227212.83
447,34511,259459237,25.1,2024-02-16,2026-10-12,Yo‘q,103558132.13
448,48578,145788233,19.0,2022-07-20,2024-07-07,Yo‘q,9877057.63
449,43433,274496553,18.2,2020-05-08,2021-08-19,Yo‘q,93261426.53
450,2168,241541129,17.7,2020-10-22,2025-05-27,Yo‘q,106810705.43
451,12417,393237672,29.0,2020-12-04,2023-04-24,Yo‘q,1820065.91
452,27247,123942489,11.2,2022-01-09,2026-12-16,Yo‘q,33827132.36
453,7622,265018089,19.7,2022-07-07,2027-06-23,Yo‘q,97321640.89
454,33415,359215913,28.9,2023-01-03,2027-11-15,Yo‘q,97268441.64
455,19138,119039570,16.2,2023-04-03,2027-05-31,Yo‘q,8357797.41
456,17281,480192813,23.1,2021-09-19,2024-03-17,Yo‘q,204039794.14
457,9921,153257374,26.9,2023-05-02,2024-08-17,Yo‘q,58817748.43
458,40290,478508632,21.0,2022-06-24,2025-03-12,Yo‘q,69807229.86
459,44744,75427285,11.2,2023-01-08,2024-11-10,Yo‘q,8848911.8
460,32727,405867938,13.2,2021-11-11,2025-09-20,Yo‘q,65968175.25
461,34221,99190224,20.3,2021-08-09,2022-09-10,Yo‘q,28215295.63
462,17774,448318740,28.5,2023-12-08,2028-01-15,Yo‘q,28530492.15
463,18567,295758867,11.5,2020-03-18,2023-03-31,Yo‘q,100035589.23
464,32416,251012465,14.7,2020-10-25,2024-08-07,Yo‘q,12833867.6
465,49446,393753952,11.2,2023-10-30,2027-08-11,Ha,295455787.41
466,17194,487652052,25.4,2024-01-14,2028-05-10,Yo‘q,147898136.47
467,9783,315121365,27.5,2023-04-06,2024-11-24,Yo‘q,54125594.82
468,39034,371971437,16.7,2021-07-22,2026-06-19,Yo‘q,12674269.77
469,31196,115206250,29.3,2023-06-24,2026-02-09,Yo‘q,20381137.27
470,10497,73609538,22.2,2022-07-28,2025-12-20,Ha,59060328.88
471,6784,167103219,28.3,2024-04-24,2027-04-04,Ha,114131747.21
472,48230,72554239,22.3,2023-08-23,2026-06-05,Yo‘q,27409159.93
473,1899,400694455,24.6,2024-04-23,2027-10-25,Yo‘q,12941971.64
474,26472,97047449,28.7,2024-06-19,2026-12-19,Yo‘q,48438500.09
475,2337,333242573,14.1,2023-08-28,2027-11-29,Yo‘q,146037437.72
476,23119,294168760,12.4,2023-06-28,2025-08-12,Yo‘q,17911467.65
477,31346,446938419,12.3,2023-10-25,2026-11-11,Yo‘q,946218.01
478,15770,498994314,11.5,2023-04-27,2025-04-30,Yo‘q,51648629.64
479,36953,346779405,28.5,2022-08-17,2024-12-27,Yo‘q,172303567.38
480,10698,447925660,22.0,2020-01-31,2022-09-05,Yo‘q,49614479.17
481,34405,299253225,16.6,2020-11-01,2023-06-12,Ha,223618203.89
482,25530,388632055,16.8,2020-06-04,2024-08-14,Yo‘q,110761965.57
483,49425,373085427,10.4,2020-10-01,2023-11-27,Yo‘q,87818866.96
484,39035,462432108,28.0,2021-08-21,2023-06-04,Ha,275163856.81
485,15226,263367778,22.8,2023-12-08,2027-01-08,Yo‘q,46813054.02
486,26774,422546392,29.3,2021-07-28,2024-11-26,Ha,381077429.48
487,29825,171236211,23.4,2022-11-15,2026-05-04,Yo‘q,84944299.06
488,38694,356770593,23.7,2023-11-15,2026-12-30,Yo‘q,23483847.27
489,35503,472274653,27.5,2022-03-29,2023-10-12,Yo‘q,62170058.16
490,41386,451984041,27.3,2023-06-08,2025-05-25,Yo‘q,32265031.4
491,224,468570692,24.3,2023-07-08,2027-12-20,Yo‘q,220881752.51
492,22021,241006512,12.1,2023-02-11,2026-10-04,Yo‘q,8275354.99
493,1613,96647290,18.0,2023-05-20,2024-08-08,Yo‘q,10596789.42
494,28940,326326103,24.6,2022-09-01,2023-09-18,Ha,273583396.75
495,39191,456078848,29.5,2024-02-24,2025-06-19,Yo‘q,89526951.01
496,4763,282786522,15.8,2020-12-17,2023-10-22,Yo‘q,115176163.18
497,31357,239619885,28.8,2021-01-22,2023-11-21,Yo‘q,102865853.55
498,5491,228180752,16.1,2023-11-24,2027-06-19,Ha,143240060.83
499,19717,225292817,16.7,2023-05-12,2028-01-05,Ha,170912406.41
500,32003,440053589,16.7,2020-11-03,2023-04-18,Yo‘q,23234552.44
501,27034,265970721,14.2,2020-10-21,2023-11-08,Ha,134073916.8
502,41683,232270181,26.7,2022-05-01,2024-09-14,Yo‘q,85719358.97
503,41309,327712169,20.2,2024-05-14,2026-03-06,Yo‘q,152393132.07
504,35816,115469621,14.4,2020-10-17,2023-09-12,Yo‘q,34697483.13
505,18271,365303755,22.8,2023-02-03,2026-07-23,Yo‘q,22474910.51
506,7291,393694034,23.6,2021-06-01,2024-01-12,Yo‘q,52490544.41
507,30532,285151433,16.3,2022-11-29,2026-01-10,Yo‘q,101322243.46
508,10943,193960093,17.7,2023-11-12,2026-02-03,Yo‘q,3096387.68
509,34654,262554554,17.8,2024-04-14,2026-03-28,Yo‘q,62941435.14
510,17211,101823628,21.2,2023-11-18,2026-02-08,Ha,62448595.15
511,5025,398656805,16.9,2021-12-07,2023-05-03,Yo‘q,81069664.87
512,32033,378105572,29.4,2020-06-18,2023-01-03,Yo‘q,89120845.25
513,38968,251100628,13.7,2020-06-04,2022-07-04,Ha,192777762.58
514,18137,158239764,11.3,2022-12-20,2027-08-12,Yo‘q,35784255.16
515,41737,414599484,29.9,2020-09-11,2022-07-23,Yo‘q,164344775.03
516,33570,111529739,12.6,2022-04-11,2026-06-17,Yo‘q,7352215.51
517,25187,18641505,11.3,2020-05-12,2024-12-28,Yo‘q,4640144.71
518,23908,454017471,25.6,2023-01-12,2026-11-12,Yo‘q,175988072.82
519,46500,172027205,17.0,2022-07-10,2026-10-03,Yo‘q,24272753.21
520,12058,39315638,17.6,2021-03-06,2022-10-24,Yo‘q,15452308.96
521,2814,209631303,22.1,2022-04-13,2026-10-31,Ha,123707038.78
522,1057,39356887,21.3,2023-10-14,2027-02-06,Ha,27066259.19
523,18830,332605838,11.9,2024-02-23,2027-08-31,Yo‘q,17098286.66
524,47255,370184343,16.5,2020-08-09,2025-07-15,Yo‘q,165535346.44
525,29521,294079251,12.9,2020-08-09,2023-12-21,Yo‘q,14633871.05
526,13891,382954834,29.4,2023-05-20,2025-12-23,Yo‘q,181597007.58
527,41692,99109526,22.0,2024-04-19,2028-10-20,Yo‘q,9730267.22
528,49664,211185623,21.4,2021-11-15,2025-12-03,Yo‘q,32980208.71
529,15512,194437278,13.1,2024-02-19,2027-08-23,Ha,179083618.67
530,2168,344716750,20.8,2020-11-17,2025-11-06,Ha,188840249.88
531,33845,324778760,27.1,2022-04-16,2025-12-11,Yo‘q,45606462.51
532,12974,291866508,14.8,2022-05-17,2024-01-31,Yo‘q,52207361.0
533,15083,365348155,20.8,2021-08-12,2025-03-14,Yo‘q,7541980.32
534,2586,20720400,18.2,2023-07-15,2027-08-21,Yo‘q,9821231.22
535,10649,301223278,22.6,2021-02-07,2022-06-14,Ha,246407785.36
536,2631,390431690,27.3,2023-11-11,2025-03-04,Yo‘q,163185395.6
537,23136,232211348,19.5,2021-05-29,2025-11-05,Yo‘q,32754453.32
538,31717,145563821,19.6,2022-10-27,2027-02-22,Yo‘q,65749371.71
539,16647,412736914,12.6,2023-11-04,2026-01-18,Yo‘q,136717954.15
540,28638,481035687,21.1,2020-03-19,2023-09-16,Yo‘q,123646548.88
541,33134,287578284,18.7,2020-06-18,2023-06-19,Yo‘q,52745292.11
542,13833,484969909,27.9,2024-01-19,2025-08-18,Ha,261209039.36
543,18060,212328473,21.8,2020-12-31,2024-12-15,Yo‘q,86387792.5
544,34632,266315813,20.6,2021-07-12,2024-01-14,Ha,156658200.68
545,11311,125651869,20.2,2020-01-21,2023-02-04,Yo‘q,3916135.77
546,37492,328231526,21.7,2020-01-01,2023-12-27,Yo‘q,70368975.07
547,18669,468317463,28.6,2020-08-25,2022-07-11,Yo‘q,218997052.41
548,14087,429585489,29.5,2020-05-22,2024-03-19,Ha,307182901.37
549,34747,181445844,17.2,2020-02-06,2024-04-28,Yo‘q,15352102.77
550,28477,212678055,29.9,2022-01-16,2023-04-13,Yo‘q,103624698.95
551,8086,431782565,10.9,2024-03-29,2026-01-06,Yo‘q,109443650.86
552,30837,301352247,14.2,2024-01-22,2028-02-22,Yo‘q,109087650.79
553,17969,73877849,22.6,2021-10-27,2025-06-25,Ha,63180705.41
554,34848,60676113,24.5,2023-06-15,2026-03-17,Ha,49094778.78
555,36613,250176009,11.0,2020-07-09,2022-02-01,Yo‘q,122527431.39
556,5916,168199552,18.0,2022-10-04,2024-08-10,Ha,85244443.86
557,19194,72189856,15.1,2024-04-15,2025-07-05,Yo‘q,34695008.14
558,34984,393230259,14.7,2021-06-26,2025-05-17,Ha,274986537.79
559,27292,149127774,28.8,2023-06-01,2026-04-17,Yo‘q,37963354.44
560,49533,166109444,23.8,2022-09-03,2026-09-02,Yo‘q,16927947.41
561,40168,130382786,20.2,2021-07-03,2025-08-27,Yo‘q,37187353.13
562,28075,454786334,20.9,2023-08-21,2025-02-09,Ha,301259491.96
563,15223,212030877,14.6,2020-10-01,2025-07-23,Yo‘q,104223578.64
564,36549,443587103,24.6,2021-02-20,2023-06-15,Yo‘q,88929030.71
565,541,427963205,20.4,2021-01-29,2022-03-09,Yo‘q,202634507.14
566,14286,279278485,12.8,2022-01-20,2026-12-20,Yo‘q,138360686.68
567,28275,34907160,22.4,2020-11-18,2025-02-17,Yo‘q,11126956.54
568,35305,474864520,22.3,2022-04-30,2026-06-14,Ha,443486609.94
569,9410,292797157,21.5,2020-06-23,2021-11-07,Yo‘q,93322835.05
570,44736,90441827,19.8,2021-01-08,2023-12-30,Yo‘q,7719843.2
571,44487,68684652,29.5,2023-04-22,2027-01-29,Yo‘q,30545714.2
572,8605,337016979,18.7,2020-03-20,2025-02-25,Yo‘q,113425377.21
573,42092,412586933,14.5,2020-07-02,2024-07-28,Yo‘q,25307231.92
574,42102,175043504,10.8,2023-10-17,2028-01-17,Yo‘q,18158645.67
575,19895,17270303,18.9,2023-10-29,2027-12-17,Yo‘q,5757430.16
576,4965,375727813,12.2,2023-11-06,2027-08-31,Yo‘q,176166296.69
577,22156,199087464,19.8,2021-06-09,2023-09-06,Yo‘q,55352790.26
578,19855,269064446,16.1,2024-05-30,2027-06-13,Yo‘q,51339731.65
579,2852,164988954,18.2,2021-12-19,2023-08-26,Yo‘q,8278536.13
580,42969,129571126,22.8,2020-09-05,2024-11-20,Yo‘q,11033693.86
581,5057,374285887,25.8,2023-12-03,2027-07-29,Yo‘q,75117214.2
582,1431,350350443,26.8,2020-08-03,2021-12-30,Yo‘q,75576714.61
583,7682,9431910,26.5,2023-12-16,2025-03-25,Yo‘q,2997423.62
584,48921,313605613,13.2,2022-12-13,2025-08-11,Yo‘q,136529330.34
585,6420,449224420,19.3,2024-04-18,2026-08-19,Yo‘q,163496128.62
586,995,300111589,18.9,2022-06-10,2024-01-16,Yo‘q,11183330.92
587,8755,167763424,10.7,2023-07-23,2026-09-18,Yo‘q,56135019.75
588,34093,245304637,23.2,2024-01-23,2027-04-09,Yo‘q,8224236.15
589,36757,245864854,26.2,2023-04-03,2026-11-20,Yo‘q,3128237.94
590,42849,232767105,15.8,2020-09-18,2025-06-21,Yo‘q,9625281.05
591,394,215314803,19.0,2023-05-16,2025-03-26,Ha,126607443.09
592,39007,83318077,27.9,2020-05-27,2022-06-21,Yo‘q,31622615.74
593,23326,89716231,29.1,2023-06-22,2026-06-15,Yo‘q,13052764.25
594,25033,11610223,13.7,2020-05-17,2024-02-24,Yo‘q,4698480.66
595,14581,277787597,10.9,2024-06-24,2026-01-02,Yo‘q,100458321.99
596,7101,201281450,17.2,2021-02-22,2025-07-14,Yo‘q,77729502.53
597,40853,225958209,12.7,2021-05-05,2025-06-27,Yo‘q,36571055.55
598,15602,112731760,13.1,2022-08-18,2026-10-05,Yo‘q,34530933.29
599,30532,485305721,18.4,2023-11-15,2026-12-13,Yo‘q,52072993.95
600,11116,288290681,21.5,2023-01-22,2024-11-05,Yo‘q,110417308.79
601,5372,425165677,23.0,2023-07-19,2026-12-28,Yo‘q,91022848.5
602,41228,311184137,27.5,2022-05-09,2026-10-17,Yo‘q,106614209.69
603,21633,387041967,27.7,2022-07-01,2027-03-11,Ha,286104039.92
604,6865,125326371,12.8,2023-06-25,2027-06-27,Ha,109432529.29
605,419,349390764,18.0,2021-01-02,2022-09-03,Yo‘q,47390966.3
606,35099,399909478,23.9,2021-11-18,2024-04-16,Yo‘q,18603616.17
607,11462,474984990,20.0,2020-08-03,2023-11-13,Yo‘q,205352487.43
608,13444,431241684,24.9,2021-11-13,2023-06-30,Yo‘q,146502013.39
609,28339,481225762,15.7,2020-05-01,2024-12-11,Yo‘q,114353589.83
610,3644,499979659,10.5,2022-12-03,2024-09-28,Yo‘q,106806880.36
611,15032,269573021,28.8,2020-08-05,2023-07-22,Ha,230062511.39
612,36723,90781714,24.5,2022-04-27,2026-02-07,Yo‘q,1262943.21
613,48988,424935151,21.3,2023-05-26,2026-05-17,Yo‘q,65144376.04
614,47745,384521435,18.4,2020-12-05,2023-06-15,Yo‘q,44174994.42
615,48914,26116689,10.8,2023-05-13,2025-07-06,Yo‘q,5260121.93
616,5135,414649196,19.1,2021-01-22,2025-12-15,Yo‘q,160789923.82
617,32700,84009547,13.4,2020-05-24,2024-07-02,Yo‘q,14402338.02
618,39092,398424894,19.7,2022-03-14,2023-11-08,Yo‘q,177709709.44
619,39538,51006411,19.7,2020-12-16,2025-03-24,Yo‘q,4993720.18
620,43077,75635856,19.0,2022-09-26,2026-07-14,Yo‘q,3578627.5
621,28280,481607520,13.9,2023-10-24,2025-08-03,Yo‘q,16657639.59
622,1838,171060439,16.3,2023-07-09,2026-02-07,Yo‘q,27781853.31
623,49695,457035188,19.3,2022-09-10,2023-11-30,Ha,335114024.34
624,9434,168392665,17.6,2024-06-30,2025-07-28,Yo‘q,72693248.46
625,16898,41114365,28.3,2022-04-14,2026-11-08,Yo‘q,6945668.41
626,48989,256647349,10.3,2021-06-18,2025-07-31,Yo‘q,36363695.36
627,14167,125601893,26.8,2023-07-23,2025-06-19,Yo‘q,33925571.94
628,35210,414392450,15.4,2020-01-11,2021-01-16,Yo‘q,2081228.85
629,20905,357748110,21.5,2024-06-16,2026-04-10,Yo‘q,58016460.32
630,4595,330722260,15.1,2022-03-02,2024-08-26,Yo‘q,162797230.61
631,42813,140620223,15.4,2020-08-15,2023-03-30,Yo‘q,41842605.85
632,17835,24554271,18.0,2021-12-14,2024-10-16,Yo‘q,2057057.16
633,39122,362456391,16.4,2022-08-07,2024-07-04,Yo‘q,161350996.05
634,24948,412443214,16.6,2024-03-28,2025-08-23,Yo‘q,72176532.1
635,47296,172088204,10.1,2021-06-23,2026-02-26,Yo‘q,46763214.1
636,40925,120063866,21.6,2020-07-01,2022-03-23,Ha,91450080.78
637,23325,109229472,10.5,2023-12-21,2028-05-18,Yo‘q,52602659.44
638,37718,300807278,18.0,2024-05-30,2028-12-19,Yo‘q,47644672.66
639,28793,167215506,18.1,2020-06-02,2022-01-21,Yo‘q,63825817.56
640,12771,92313570,17.8,2022-12-15,2027-06-12,Ha,54866051.96
641,42394,106445738,28.9,2022-06-16,2023-09-03,Yo‘q,37004847.55
642,44223,92296667,27.0,2022-03-10,2025-05-13,Yo‘q,3524350.74
643,1106,179067430,23.3,2020-03-17,2023-11-30,Yo‘q,49224162.58
644,35589,175498084,29.7,2021-11-27,2026-08-17,Yo‘q,47425386.22
645,16566,276359238,12.4,2024-02-13,2026-11-28,Yo‘q,18978401.68
646,43147,376929279,13.3,2022-05-26,2025-12-23,Yo‘q,27480561.99
647,41403,16639823,28.8,2022-05-05,2026-09-12,Yo‘q,5518733.31
648,38555,130606348,28.1,2024-01-09,2028-04-29,Yo‘q,8793908.81
649,38528,367783967,23.9,2021-11-23,2024-02-26,Yo‘q,8793079.97
650,35560,430257006,26.7,2021-04-14,2022-10-08,Yo‘q,5906957.64
651,45193,1230755,26.4,2021-11-28,2023-08-21,Yo‘q,65472.7
652,32003,390480471,28.8,2023-09-20,2024-12-10,Ha,211440620.18
653,42647,421693642,16.3,2023-12-30,2027-05-13,Ha,359951661.49
654,4741,13217558,12.8,2023-09-17,2025-11-22,Yo‘q,5734495.04
655,46851,182105298,10.7,2020-04-11,2023-09-25,Ha,162547384.65
656,35215,203083443,11.4,2020-10-24,2025-05-14,Yo‘q,96396177.68
657,35060,22640574,15.3,2021-02-22,2022-12-15,Yo‘q,7182539.37
658,4752,257380684,24.3,2024-01-20,2026-06-28,Ha,132910429.43
659,22530,176591431,20.4,2021-04-25,2022-08-10,Ha,111570741.25
660,3549,223779954,20.8,2023-02-15,2026-04-19,Yo‘q,80838588.05
661,17744,159129813,22.0,2023-07-20,2024-12-17,Yo‘q,63356857.18
662,40154,217806679,11.2,2021-11-05,2023-09-17,Yo‘q,60228706.95
663,8838,448864978,16.7,2023-04-15,2027-08-19,Yo‘q,211005650.88
664,49026,356860578,11.7,2022-11-04,2025-11-12,Yo‘q,85518548.15
665,25486,383657830,13.4,2020-09-07,2025-02-04,Ha,227367976.18
666,31712,364871419,26.1,2023-12-10,2027-03-03,Yo‘q,131617290.74
667,35242,142734213,12.8,2021-02-08,2024-03-15,Yo‘q,62501037.73
668,49489,351307164,19.4,2023-08-09,2028-05-28,Yo‘q,109287741.96
669,30400,208459393,11.7,2022-09-22,2025-02-27,Yo‘q,80611468.15
670,8828,217259250,29.0,2023-09-16,2027-03-28,Ha,140841263.08
671,30960,250954454,25.4,2021-05-02,2023-09-06,Yo‘q,110586471.88
672,38674,321492960,25.0,2023-08-23,2028-06-11,Yo‘q,158842565.41
673,7163,80353602,14.5,2020-03-16,2023-11-20,Yo‘q,33017022.57
674,17226,326930265,24.9,2023-01-21,2024-03-19,Yo‘q,157199382.97
675,34545,226048458,11.9,2023-01-31,2025-05-21,Yo‘q,109590442.34
676,36830,344326555,22.8,2023-10-20,2027-09-01,Yo‘q,27713820.09
677,8186,70448755,21.2,2021-03-02,2024-04-29,Yo‘q,7727105.41
678,4306,233820629,21.3,2020-12-13,2025-09-24,Yo‘q,87039537.48
679,23972,489608558,24.8,2022-06-22,2026-04-15,Yo‘q,147586278.57
680,42310,45743740,28.3,2020-03-25,2022-04-17,Yo‘q,20812187.07
681,37804,348328376,15.0,2020-06-07,2024-01-12,Yo‘q,169511396.17
682,23203,274033624,12.2,2023-11-16,2025-05-01,Yo‘q,91277643.4
